|6.6.6
project/EH70/EH70_1.tab                                                                             
           1
P(bar)  
   6.9506480690741720E-310
   6.9506480690741720E-310
  1027803201
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  33360.0        1217.90        3442.76                 NaN            NaN            NaN            NaN            NaN   29.8781        55.8065                 NaN   7.75827        5.84968        7.72435        4.36865     
  33480.0        1220.95        3442.91                 NaN            NaN            NaN            NaN            NaN   29.9009        55.7494                 NaN   7.79268        5.85032        7.72444        4.36814     
  33600.0        1224.00        3442.99                 NaN            NaN            NaN            NaN            NaN   29.9301        55.7186                 NaN   7.79449        5.85058        7.72415        4.36749     
  33720.0        1227.05        3442.62                 NaN            NaN            NaN            NaN            NaN   29.7261        56.0938                 NaN   7.62446        5.84832        7.72106        4.36565     
  33840.0        1230.10        3443.01                 NaN            NaN            NaN            NaN            NaN   29.9952        55.6982                 NaN   7.75061        5.85056        7.72297        4.36594     
  33960.0        1233.15        3442.89                 NaN            NaN            NaN            NaN            NaN   30.0352        55.7335                 NaN   7.67596        5.84994        7.72172        4.36490     
  34080.0        1236.20        3443.29                 NaN            NaN            NaN            NaN            NaN   29.9290        55.7161                 NaN   7.79919        5.85141        7.72269        4.36472     
  34200.0        1239.25        3443.37                 NaN            NaN            NaN            NaN            NaN   29.9133        55.7313                 NaN   7.80003        5.85158        7.72229        4.36401     
  34320.0        1242.30        3443.44                 NaN            NaN            NaN            NaN            NaN   29.8975        55.7464                 NaN   7.80087        5.85176        7.72188        4.36329     
  34440.0        1245.35        3443.52                 NaN            NaN            NaN            NaN            NaN   29.8818        55.7616                 NaN   7.80171        5.85193        7.72148        4.36258     
  34560.0        1248.40        3443.59                 NaN            NaN            NaN            NaN            NaN   29.8660        55.7768                 NaN   7.80255        5.85211        7.72108        4.36186     
  34680.0        1251.45        3443.67                 NaN            NaN            NaN            NaN            NaN   29.8503        55.7920                 NaN   7.80339        5.85229        7.72067        4.36115     
  34800.0        1254.50        3443.75                 NaN            NaN            NaN            NaN            NaN   29.8345        55.8072                 NaN   7.80423        5.85246        7.72026        4.36043     
  34920.0        1257.55        3443.83                 NaN            NaN            NaN            NaN            NaN   29.8291        55.8083                 NaN   7.80879        5.85270        7.71994        4.35975     
  35040.0        1260.60        3443.35                 NaN            NaN            NaN            NaN            NaN   30.2439        55.6206                 NaN   7.58306        5.85100        7.71787        4.35872     
  35160.0        1263.65        3443.02                 NaN            NaN            NaN            NaN            NaN   30.4468        55.5657                 NaN   7.43605        5.84972        7.71584        4.35732     
  35280.0        1266.70        3443.09                 NaN            NaN            NaN            NaN            NaN   30.4789        55.5342                 NaN   7.43578        5.84997        7.71555        4.35667     
  35400.0        1269.75        3443.39                 NaN            NaN            NaN            NaN            NaN   30.1647        55.8037                 NaN   7.48032        5.85038        7.71532        4.35596     
  35520.0        1272.80        3443.49                 NaN            NaN            NaN            NaN            NaN   30.4606        55.4830                 NaN   7.50536        5.85129        7.71604        4.35601     
  35640.0        1275.85        3443.18                 NaN            NaN            NaN            NaN            NaN   30.3792        55.7106                 NaN   7.36018        5.84953        7.71358        4.35451     
  35760.0        1278.90        3443.23                 NaN            NaN            NaN            NaN            NaN   30.3229        55.7843                 NaN   7.34303        5.84946        7.71283        4.35358     
  35880.0        1281.95        3443.27                 NaN            NaN            NaN            NaN            NaN   30.3566        55.7631                 NaN   7.33086        5.84957        7.71239        4.35288     
