|6.6.6
project/EH45/EH45_1.tab                                                                             
           1
P(bar)  
   4.9406564584124654E-324
   4.9406564584124654E-324
   550516395
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  34680.0        1251.45        3568.49        12.1313                 NaN            NaN            NaN            NaN   24.7912        54.5662                 NaN   8.51130        5.77628        7.56895        4.23588     
  34800.0        1254.50        3568.54        12.1314                 NaN            NaN            NaN            NaN   24.8130        54.5433                 NaN   8.51235        5.77644        7.56861        4.23526     
  34920.0        1257.55        3569.75        12.1356                 NaN            NaN            NaN            NaN   24.7915        54.1498                 NaN   8.92314        5.78148        7.57366        4.23688     
  35040.0        1260.60        3569.72        12.1358                 NaN            NaN            NaN            NaN   24.8022        54.1690                 NaN   8.89304        5.78127        7.57291        4.23609     
  35160.0        1263.65        3568.72        12.1320                 NaN            NaN            NaN            NaN   24.8626        54.4895                 NaN   8.51588        5.77693        7.56759        4.23339     
  35280.0        1266.70        3568.78        12.1323                 NaN            NaN            NaN            NaN   24.8788        54.4718                 NaN   8.51706        5.77709        7.56725        4.23277     
  35400.0        1269.75        3568.84        12.1325                 NaN            NaN            NaN            NaN   24.8950        54.4542                 NaN   8.51824        5.77726        7.56690        4.23214     
  35520.0        1272.80        3568.89        12.1324                 NaN            NaN            NaN            NaN   24.9227        54.4257                 NaN   8.51917        5.77742        7.56657        4.23152     
  35640.0        1275.85        3568.95        12.1330                 NaN            NaN            NaN            NaN   24.9269        54.4196                 NaN   8.52060        5.77758        7.56622        4.23090     
  35760.0        1278.90        3569.02        12.1334                 NaN            NaN            NaN            NaN   24.9322        54.4127                 NaN   8.52164        5.77773        7.56587        4.23027     
  35880.0        1281.95        3569.08        12.1339                 NaN            NaN            NaN            NaN   24.9375        54.4059                 NaN   8.52269        5.77789        7.56552        4.22964     
